,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Adelie,Dream,36.669335939764075,17.739728557650835,188.33511820508195,3355.743818721178,FEMALE
1,Gentoo,Biscoe,53.653494754430554,15.595072512794028,214.49576213882642,5208.944623658709,MALE
2,Gentoo,Biscoe,41.920955779515566,15.284305516877351,199.922028624518,2996.1446016024393,MALE
3,Gentoo,Biscoe,48.41800160010376,15.312472247906635,208.34640585120877,5304.623016264229,MALE
4,Gentoo,Biscoe,48.36892736748355,14.909526585263409,217.25793576034852,5095.199038917744,MALE
5,Gentoo,Biscoe,49.08550376698935,14.243410409615457,216.52728419271665,4482.145307031025,MALE
6,Gentoo,Biscoe,38.25021155988485,14.140840100846882,218.81103964243957,4891.324282639825,FEMALE
7,Gentoo,Torgersen,51.72933463019088,19.26988962665452,224.24110842826238,6132.289872491465,MALE
8,Chinstrap,Dream,48.13083891932897,15.152784412223953,210.8756745359452,4308.258355973854,FEMALE
9,Adelie,Dream,47.33222262797538,18.74235348351865,202.63825222636197,3801.258253765148,MALE
10,Gentoo,Biscoe,38.20668693874636,14.033014486973457,187.304999250792,4112.1572215578,FEMALE
11,Adelie,Dream,42.30120960626893,21.5,190.03209847131953,4184.768828589064,MALE
12,Gentoo,Dream,45.734827166032595,14.741615344284684,204.48544139097197,3719.0597982987974,FEMALE
13,Gentoo,Biscoe,42.15091191137395,14.069666855950056,217.38150413312454,4983.380489740356,FEMALE
14,Gentoo,Biscoe,48.88406424491193,18.398130735677178,217.39156824334856,4615.6502630514215,MALE
15,Adelie,Biscoe,44.232831609223375,20.398841419435893,199.38769810006013,4712.260242246983,MALE
16,Gentoo,Biscoe,42.337160820650844,14.597480980759993,210.59491841379446,3055.121139993551,FEMALE
17,Adelie,Biscoe,44.5538120595259,18.600832176151613,224.25999001650513,4799.172606173965,MALE
18,Gentoo,Biscoe,37.75496840100582,14.358110085603524,207.64760801915907,3707.094597202046,FEMALE
19,Chinstrap,Dream,46.76660856037593,16.898458627078128,191.73673854632602,2782.165697696148,FEMALE
20,Adelie,Biscoe,42.577102679634585,18.05197050655726,197.83248419988212,3577.508910726677,MALE
21,Chinstrap,Dream,45.054322843895335,17.123770733396547,195.20597809981248,3326.6403925538607,FEMALE
22,Gentoo,Biscoe,48.20818203285879,15.277700389845961,210.74758321546793,4274.0248333481195,FEMALE
23,Gentoo,Biscoe,37.599041632992545,14.148166936179125,206.3660370948998,4542.184594901846,FEMALE
24,Gentoo,Biscoe,46.35303365774168,14.754141232167648,204.6143111630058,4717.546592344028,FEMALE
25,Gentoo,Biscoe,54.70073649941081,18.941603093902078,217.1755685579773,5996.940583041674,MALE
26,Chinstrap,Biscoe,49.51271001455174,16.564856245566233,183.4658279140106,4140.862900425397,FEMALE
27,Gentoo,Biscoe,45.44788336566883,14.330838129243759,211.42965363966292,4197.019140539851,FEMALE
28,Gentoo,Biscoe,49.6771792443298,13.837410831714418,210.17631690108396,4028.4089137856568,FEMALE
29,Chinstrap,Biscoe,51.20980733381579,17.064318340492665,220.44188011142163,5138.550033021943,MALE
30,Chinstrap,Dream,45.84984479579286,17.091180864023105,186.94684643984425,3426.2332603118734,FEMALE
31,Gentoo,Biscoe,49.5699468760115,15.18832046721679,218.10484780657214,5988.086368114263,MALE
32,Adelie,Torgersen,40.57874430374957,17.6972866374228,181.09225194940137,3305.30494113645,FEMALE
33,Adelie,Biscoe,41.107237900469734,17.277842815884306,187.46352923209105,3613.146225257315,FEMALE
34,Chinstrap,Biscoe,46.85477527362838,16.822994883413706,217.18611279242913,3573.240313079552,FEMALE
35,Chinstrap,Torgersen,42.347752664941474,16.93680717417379,203.64797613781917,3957.921647426607,FEMALE
36,Chinstrap,Dream,50.501235442183734,19.56408251192778,223.40997444182858,5126.576759291654,MALE
37,Adelie,Biscoe,36.64642849508574,17.670110186714222,188.94734044312892,3756.645584922513,FEMALE
38,Gentoo,Biscoe,47.47814668420008,14.26300221672853,211.9796395752109,4556.166820938571,FEMALE
39,Gentoo,Biscoe,36.63062997989458,15.792716579846264,211.9875745553713,4566.968398112262,MALE
40,Gentoo,Biscoe,53.363467229212596,15.474809100143682,214.14970573399202,5104.1594002225165,MALE
41,Adelie,Biscoe,47.09620292912358,20.04672417875641,200.51557065421832,5185.033014920972,MALE
42,Adelie,Dream,35.54790114624113,18.648313053458967,197.96488743892317,3616.058811657128,FEMALE
43,Gentoo,Biscoe,40.51742009770542,14.844240708744536,209.40374968146818,4534.336257242108,MALE
44,Adelie,Biscoe,41.49429322934009,16.994664531071308,186.7627355505713,3736.8709800523575,MALE
45,Adelie,Biscoe,37.09060931441629,17.81171537530158,210.646764729038,4743.211761418799,FEMALE
46,Gentoo,Biscoe,47.12252750778685,14.938839671534085,221.22116823310466,4380.976631384879,MALE
47,Gentoo,Biscoe,47.44041946098102,15.558804157264078,210.07086870015942,3760.410648702254,FEMALE
48,Adelie,Dream,38.650989448077596,17.825476762522296,214.30531896186022,3581.0489652023634,FEMALE
49,Adelie,Biscoe,32.1,13.19096800651442,179.65915595747353,2700.0,MALE
50,Gentoo,Biscoe,51.43231464448456,17.061975598087212,227.89994516924378,5783.6085991464215,MALE
51,Gentoo,Dream,46.347627897222814,18.35776523688128,218.88321376949577,6300.0,MALE
52,Gentoo,Biscoe,39.876059861197575,14.959198548050173,212.0760252124993,3810.9853991924792,MALE
53,Gentoo,Biscoe,46.1465203102937,14.334761079840876,210.7869175437139,4538.168534056042,FEMALE
54,Adelie,Biscoe,40.73780413766462,16.984953625769677,176.27414126647432,4796.457086113495,MALE
55,Gentoo,Biscoe,40.94800054038633,16.7257725003004,214.1056114988325,4617.217095166681,FEMALE
