,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Adelie,Biscoe,35.11121092643738,14.043875058035347,181.62888300688186,4783.371529287454,MALE
1,Gentoo,Biscoe,49.556061792712995,18.147016448969687,206.8421020197985,4213.788081739903,MALE
2,Adelie,Torgersen,35.63365116423674,18.274228593802622,193.49779652645103,3800.7101992965513,MALE
3,Gentoo,Biscoe,36.19301379057073,13.633427419990626,207.05512579329886,5522.73702622366,MALE
4,Adelie,Torgersen,49.814808382818484,17.8487753509629,222.67050327629167,5668.266893079863,MALE
5,Gentoo,Biscoe,35.03067909928374,16.999377868686157,217.4785632562637,3103.4893335316137,FEMALE
6,Gentoo,Biscoe,35.5774356894262,13.462793934396597,186.78447012731144,4787.685868680983,FEMALE
7,Adelie,Dream,33.477965785460164,18.597903967132993,191.7959900742441,3545.584201461847,MALE
8,Adelie,Biscoe,33.98696596745837,14.80134131285765,201.72155996585298,2805.2764621219767,FEMALE
9,Adelie,Dream,41.47734501639869,19.815766743324886,181.6289963943753,3485.171837037242,MALE
10,Adelie,Biscoe,32.53393998219677,17.04762293296002,195.8069434292242,2982.573318658585,FEMALE
11,Gentoo,Biscoe,47.07267008654338,18.372404746723284,227.6919821044069,5514.30655958177,FEMALE
12,Gentoo,Biscoe,50.93847073196689,17.940787018659076,217.9211134793534,6230.443863709833,MALE
13,Gentoo,Biscoe,52.47605998762397,17.08438857844141,191.867542575577,3649.374155751795,MALE
14,Adelie,Torgersen,39.503504635136274,15.549281306005007,179.18769957244976,2700.0,FEMALE
15,Adelie,Biscoe,32.1,13.422919296316351,180.35021520151406,2700.0,FEMALE
16,Gentoo,Dream,44.21849407652893,17.238500460719205,188.43171357137234,5413.176160059918,MALE
17,Chinstrap,Torgersen,32.60899323665958,16.564183423019934,172.0,2700.0,FEMALE
18,Adelie,Biscoe,39.75578351064441,20.550461451899007,197.25302392471448,3846.7476342561386,MALE
19,Adelie,Torgersen,44.843452061480434,18.341568165545496,190.39404880337324,4005.906450596967,MALE
20,Adelie,Biscoe,45.9339999313514,17.128667578312488,214.342203532279,4001.6898921030015,FEMALE
21,Chinstrap,Torgersen,40.22049023028764,18.19097079312638,186.2376813493379,3710.8217333819603,MALE
22,Adelie,Dream,40.446949780614474,20.01472440126882,223.71656323563536,5969.177948811323,MALE
23,Adelie,Dream,39.61712455914132,21.410227856842504,195.60244366196028,3926.788853753018,MALE
24,Chinstrap,Biscoe,45.19794907838055,15.761816661103719,186.6024834249086,2754.499130043234,FEMALE
25,Gentoo,Biscoe,53.5167065349785,17.738590537457323,191.27623998337788,3985.844479648613,MALE
26,Gentoo,Biscoe,51.69571023767705,15.60931354115317,210.2053816701518,5780.076479943158,MALE
27,Chinstrap,Dream,54.229294693472056,18.640857606819715,188.76306830834042,4385.073804512807,MALE
28,Adelie,Dream,37.48535093390913,17.198584942916586,192.08562628632998,3485.930263107295,MALE
29,Gentoo,Biscoe,51.97269645559068,18.103189045031765,218.55207042053544,5007.45298039466,MALE
30,Adelie,Dream,40.85311715320579,18.203731948043682,192.24397253712803,5100.338060465899,MALE
31,Adelie,Torgersen,44.69660468647085,17.805161762861353,185.59221071831442,3497.5104138993283,MALE
32,Adelie,Biscoe,43.41309318315191,18.96730320104441,209.67191303242538,5527.805323405639,MALE
33,Adelie,Biscoe,34.288782841897365,16.48568420429098,212.88938977739633,3172.598662673222,FEMALE
34,Gentoo,Torgersen,48.62156620880144,18.847679920814635,192.60161887588572,3623.8679315984446,MALE
35,Adelie,Biscoe,37.09152630688003,18.401706705315846,222.81029362465284,4117.966631951312,FEMALE
36,Adelie,Dream,35.018933677714905,20.619723033716866,194.1541767598034,3922.1220113864474,FEMALE
37,Chinstrap,Torgersen,47.63037015146195,18.509246716447045,186.04220722655026,3542.728453061022,MALE
38,Chinstrap,Biscoe,43.863731140885186,16.64234647987838,215.4545377564901,5477.9373843191215,MALE
39,Chinstrap,Biscoe,46.88895057971094,15.170016901248276,227.68444369657018,5364.158236122352,MALE
40,Gentoo,Biscoe,51.61278935155261,14.392955742370763,178.78159092601507,3808.8074900443,FEMALE
41,Chinstrap,Biscoe,42.2672395987597,18.538747921290188,194.79640795943874,4002.112012162576,FEMALE
42,Gentoo,Biscoe,51.28687107333819,14.7829211021647,207.29852185778142,5412.561082397194,MALE
43,Chinstrap,Dream,52.014544593917485,19.183229491134473,183.69635408071684,3880.167330875401,FEMALE
44,Gentoo,Biscoe,41.87230525048555,15.146832612511808,219.63988814493945,5757.042091347348,MALE
45,Adelie,Torgersen,42.44797115930911,18.595826236783395,188.59482394560317,4429.541705735082,MALE
46,Adelie,Dream,39.71610499225609,15.800154404754986,189.27889069340873,4127.27225660554,MALE
47,Chinstrap,Biscoe,38.59206658787853,18.26881515429375,190.33512340101953,5026.52509375748,FEMALE
48,Gentoo,Biscoe,37.671852718210495,14.942934789861601,177.31105767808504,2959.676086797706,FEMALE
49,Adelie,Dream,41.236213706565735,14.079459484206877,217.0782783397829,3154.764381908406,FEMALE
50,Adelie,Torgersen,38.66797194655986,18.252540482854986,197.57265932475391,4011.708636951257,MALE
51,Gentoo,Dream,46.85202199102056,17.377902156983527,197.61557205411162,5397.561201184181,MALE
52,Chinstrap,Biscoe,36.28447865029419,18.065711135375356,182.8734132889045,3974.2290592564677,MALE
53,Gentoo,Biscoe,51.5273129552888,18.309125603305738,196.6699098695992,5167.040531893812,MALE
54,Gentoo,Biscoe,44.836510408471,16.897756573955938,227.4013600490387,5647.673247380869,MALE
55,Gentoo,Biscoe,40.3663716781381,17.825508868563432,226.07048030207915,5154.366861582106,MALE
56,Gentoo,Biscoe,50.58489363424874,16.658085908112348,212.1088447404446,5600.969342578183,MALE
57,Adelie,Torgersen,33.514075430395614,17.228759630394162,188.7458314373841,3527.2608921313613,FEMALE
58,Gentoo,Biscoe,41.03049578422626,17.263682221443926,214.65318836928907,3583.2845512932195,FEMALE
59,Chinstrap,Biscoe,37.56707457224814,16.88449924709778,215.08770634348303,4234.631810394589,FEMALE
60,Adelie,Torgersen,34.61638907780294,17.973276471580117,212.6213516058191,3638.0488782628463,MALE
61,Adelie,Biscoe,35.52626333829262,18.08173701722983,218.6572312500367,5149.814411150951,MALE
62,Adelie,Biscoe,45.27227378510363,14.495809268357005,215.990369006969,4187.583428398059,FEMALE
63,Gentoo,Biscoe,38.65470670864457,16.633548823242712,209.36976201275627,3740.4799660495833,FEMALE
64,Gentoo,Biscoe,44.85236817500315,17.984981502088445,188.13288822729928,4112.688154256114,MALE
65,Gentoo,Torgersen,38.58670219644378,17.073776508597263,213.83885871326956,5416.783579741316,MALE
66,Adelie,Dream,45.010553053506506,18.851485012016916,182.51628803962745,3511.6788865360436,MALE
67,Adelie,Biscoe,37.04558040771345,13.755923473447071,208.72997421194262,4658.33862537507,FEMALE
68,Adelie,Biscoe,34.08462356462343,16.319401391614498,188.91547786112696,3581.6304264981186,MALE
69,Gentoo,Biscoe,48.45450241779998,17.002309206819223,211.91186295344863,4830.38512047093,MALE
70,Gentoo,Torgersen,44.69406680930906,17.362413649869968,212.31326368387684,5358.8591078826685,MALE
71,Gentoo,Biscoe,40.24637285160003,18.363988079407303,221.97926960855258,5536.5741037608095,MALE
72,Adelie,Dream,33.234173131627024,15.046781816587265,199.03285754915325,3312.131923932657,MALE
73,Adelie,Biscoe,38.765913933064596,14.313579665391613,206.0089292403583,3495.837524425288,FEMALE
74,Chinstrap,Biscoe,39.9450052555817,17.622410871751924,201.26660635004768,5041.419972897334,MALE
75,Chinstrap,Biscoe,39.84281232218908,18.39212679498035,181.97846946681378,3354.9701403941654,FEMALE
76,Gentoo,Dream,39.08563776169869,17.571729782463045,185.95572510635117,3586.4456151367776,FEMALE
77,Chinstrap,Torgersen,46.878155438669346,13.603412144377474,217.141623948072,5506.036025887003,MALE
78,Adelie,Torgersen,37.3615291628934,16.99494841247074,197.3472607634853,3883.233270532775,MALE
79,Chinstrap,Biscoe,45.05937515176393,17.095191617365895,230.4930064709559,5420.919795422562,MALE
80,Gentoo,Biscoe,36.043390956282664,15.670865094795943,195.26561575998372,3996.892578149546,FEMALE
81,Adelie,Dream,37.21267971158518,14.842242459593832,220.62575294135422,4597.771093477404,FEMALE
82,Gentoo,Biscoe,49.368964074318406,13.550686551407768,211.61521804691998,4664.095884802583,FEMALE
83,Chinstrap,Biscoe,35.66553397509615,17.571119356047486,186.6438530983776,3432.7936022493022,FEMALE
84,Chinstrap,Torgersen,39.624215144223896,16.725552082063075,209.3344733697433,4708.549371660365,MALE
85,Gentoo,Dream,42.634469035426434,17.82488654279577,189.66771711388972,4203.58877526217,MALE
86,Adelie,Biscoe,43.474618440970374,17.678361708112597,224.31608163517694,4086.838149696083,MALE
87,Adelie,Dream,37.672665219291176,18.189510918526956,221.34950558565575,4218.988310210636,FEMALE
88,Chinstrap,Biscoe,45.84024226587788,17.90785619290042,218.97501680610893,4273.051291656225,MALE
89,Adelie,Torgersen,37.536926820040904,19.775325986749184,198.40937521804952,4375.214568034747,MALE
90,Gentoo,Biscoe,42.10335368166624,13.699055748446863,213.86040276124976,5539.4769131940275,MALE
91,Gentoo,Biscoe,50.20612634408367,18.172142831144452,221.13865436575736,5983.894019816864,MALE
92,Adelie,Dream,42.488990945274075,17.632989540632085,186.6794262059873,4324.44861280288,MALE
93,Adelie,Dream,39.87354924258569,17.09629596001904,186.7247338764017,3534.3416274232377,FEMALE
94,Adelie,Biscoe,48.45800265851431,14.847168114784685,208.56872026208887,5213.439173539966,MALE
95,Adelie,Dream,49.40946745104724,18.16528060930177,199.29481519623522,5052.042511463383,MALE
96,Gentoo,Biscoe,52.250856086909764,17.128952748872422,215.4501493922223,4706.5887155078335,FEMALE
97,Chinstrap,Dream,45.59832074863842,17.148144768945087,186.5839618243529,3354.5635545187574,FEMALE
98,Chinstrap,Biscoe,49.8190641784903,18.034472583736303,218.6619852443616,3826.574408466255,MALE
99,Adelie,Biscoe,46.022396090979896,18.146091734796965,210.78921555087956,4312.080293156567,FEMALE
100,Gentoo,Biscoe,35.17544142898454,16.743787401125264,185.44496571935863,2765.1242008110603,FEMALE
101,Adelie,Dream,47.97965260201665,17.925022260326028,221.1606416469626,5640.704918166492,MALE
102,Adelie,Torgersen,41.40027479614523,17.89594098879219,200.1410477511525,3723.045372841329,MALE
103,Adelie,Dream,40.86146337750508,19.94320765631191,192.47316310894425,3870.596834117685,MALE
104,Adelie,Biscoe,40.96008123194177,14.914290700242283,229.0266057424347,3587.306601832597,FEMALE
105,Gentoo,Biscoe,40.81368720953956,18.840059030307973,226.68269769835635,3949.654913511445,MALE
106,Gentoo,Biscoe,44.218860378508836,18.411827403709108,217.42838720006833,4785.177011298659,MALE
107,Adelie,Biscoe,44.95311156817433,16.03562803813151,188.55312298345774,4750.426067073966,MALE
108,Chinstrap,Dream,38.88693436270444,18.50499101006815,185.30282315760675,4659.737275158671,MALE
109,Adelie,Biscoe,51.096736955138844,15.42982473149871,228.93972444561805,5154.50751824817,MALE
110,Chinstrap,Biscoe,41.265702345699246,18.100355012557106,185.4923437037177,4787.512623971181,MALE
111,Adelie,Biscoe,41.33277913519437,15.415777876356117,195.22175328712132,4366.0505950542665,MALE
112,Gentoo,Dream,48.54907481708533,17.59214196210023,220.51912738177256,6095.841732003099,MALE
113,Adelie,Dream,40.12261437671538,18.085945911193594,186.0523657599825,3551.800183212744,MALE
114,Gentoo,Biscoe,46.52812120355508,15.80619747407072,217.53058843506338,5060.6192372393925,MALE
115,Gentoo,Biscoe,36.887547875694914,13.529534703728979,212.73702168781884,5071.681722351995,FEMALE
116,Gentoo,Biscoe,40.24116271124104,17.468695682831413,214.6986116761197,5144.232265991123,MALE
117,Adelie,Biscoe,49.01632301886696,17.885249969333664,190.35754591831747,3920.726061360842,MALE
118,Chinstrap,Biscoe,45.61965482191663,19.7371446295846,198.8245430322194,3930.9963614451904,MALE
119,Gentoo,Dream,46.164942377702815,15.619539367114184,215.93451760947673,5305.534001689765,MALE
120,Adelie,Biscoe,54.24747850299792,17.933877503179282,221.49232430208247,5446.440253175441,MALE
121,Adelie,Biscoe,34.379072202043474,14.436752234453719,204.93023105639259,2700.0,FEMALE
122,Chinstrap,Torgersen,40.05725216771238,14.480869934630714,214.65731631957422,4036.9231074730174,FEMALE
123,Gentoo,Biscoe,47.50558768472246,18.264350351828963,182.87912308868187,6030.687768298075,MALE
124,Chinstrap,Biscoe,52.20889549236668,18.923181042579742,221.97547428820155,5688.508101440211,MALE
125,Chinstrap,Dream,44.52778946864104,16.9600845938731,182.44350805852457,5057.210543810908,MALE
126,Gentoo,Biscoe,45.23208167111629,14.439455350013121,214.44664836973436,4985.684709634011,FEMALE
127,Adelie,Torgersen,36.37458929195252,14.577783847250252,181.39807832712265,2941.314214308863,FEMALE
128,Adelie,Dream,38.55908664408025,20.087592028213002,224.49733769540316,3549.353977109689,MALE
129,Chinstrap,Biscoe,42.14319442963424,18.053716588456762,189.10689073969374,4071.403420614762,MALE
130,Adelie,Biscoe,40.478877625696015,18.431450283800487,215.35965796204513,5491.864118878953,MALE
131,Adelie,Biscoe,35.3015851219407,18.057064424607915,189.4160698408834,4201.438520264369,MALE
132,Gentoo,Biscoe,51.34220920363872,18.140373547707135,189.52950663321403,4299.281939742966,MALE
133,Chinstrap,Torgersen,36.92225259474032,20.397386820543304,195.75704405831536,3672.3923661029808,MALE
134,Gentoo,Dream,50.04230780014578,15.800426042399387,185.0926757071923,6300.0,MALE
135,Gentoo,Torgersen,47.03311354749065,17.05474524359786,203.83521228679078,4719.325592123117,MALE
136,Adelie,Torgersen,41.20503805710365,14.244193244333166,224.2457910465664,4405.370020789116,MALE
137,Gentoo,Biscoe,44.592505418826626,15.082116469787243,219.38940584118103,5578.140742047969,MALE
138,Gentoo,Biscoe,43.76307610844792,16.92902649849549,179.98955620635513,3384.2667818600526,FEMALE
139,Gentoo,Dream,48.95478168236793,17.244687213253012,183.22841178319626,3037.0420293255092,FEMALE
140,Gentoo,Dream,38.54181378825937,19.261308140049223,193.2593678934793,3525.5808662236786,FEMALE
141,Adelie,Torgersen,42.751835487571604,17.675783832473265,190.9934594626129,3731.1524275629317,MALE
142,Gentoo,Dream,43.063797118393246,18.45306008666403,199.09388417707945,5911.300949755109,MALE
143,Gentoo,Biscoe,47.54736467727978,16.215300544975253,223.13676356452015,5334.474404263244,MALE
144,Adelie,Biscoe,37.82640289921866,18.15014488176261,183.225752599981,3876.8966330359067,MALE
145,Adelie,Biscoe,37.18842381857176,14.386476747784547,209.5053205255968,5570.005098308217,MALE
146,Gentoo,Dream,46.213371499706874,19.50210908648858,196.6367259237917,3466.6745137238518,FEMALE
147,Gentoo,Biscoe,48.54178614611116,14.460582675579882,224.35927016076243,5501.8078355397065,MALE
148,Gentoo,Biscoe,51.761161722716665,16.9243362912601,221.70609011586464,3637.5301687726715,FEMALE
149,Gentoo,Dream,49.53603114392675,19.61703067499652,186.81212704046098,5627.133483001545,MALE
150,Adelie,Biscoe,52.804512465032964,17.87642712746059,221.02860212931634,4271.579447762358,MALE
151,Adelie,Biscoe,47.55401238060722,15.247634700696935,204.66739034293101,4955.4742546464995,FEMALE
152,Adelie,Dream,40.31082320625517,18.705992261948325,189.21680956179372,4968.071242214665,MALE
153,Adelie,Biscoe,41.57773533980594,15.269315931309215,229.2564311533405,5697.4729637572045,MALE
154,Adelie,Biscoe,36.22722561537405,17.024928074741,212.15121644256783,3691.943316852655,FEMALE
155,Adelie,Biscoe,42.32094858223916,16.2405288072703,222.30785009071738,5577.665174072344,MALE
156,Gentoo,Dream,42.10379870488482,17.074906926352405,205.80181134726217,3537.008475995228,MALE
157,Adelie,Dream,49.255387558063646,13.55110058569412,209.56919840933773,3595.6248786685464,FEMALE
158,Adelie,Torgersen,40.59351064239864,18.1682204735793,186.8299061994293,3777.5205150235684,MALE
159,Adelie,Dream,36.67955537053827,18.09176425978633,184.28650640462416,3288.543842346951,FEMALE
160,Adelie,Biscoe,40.476453800530535,16.82889231236011,225.60648370587455,5571.942897039276,FEMALE
161,Chinstrap,Dream,47.39098824311844,15.576860578163172,184.0108209830127,4454.289785409036,MALE
162,Adelie,Biscoe,35.68323561579041,14.39272967586159,212.04399763817375,2700.0,FEMALE
163,Adelie,Dream,40.51871745142566,20.863195438492173,183.2347299315253,3338.367857881493,FEMALE
164,Gentoo,Torgersen,43.84745712049211,17.419651106263462,193.064884984563,4493.46730044147,MALE
165,Adelie,Biscoe,43.661483401304224,19.246943756153435,226.12339139104623,5634.0330295382155,MALE
166,Adelie,Biscoe,45.19834761758931,17.756252673351156,221.4774724911432,3857.377035923391,FEMALE
167,Adelie,Dream,34.776717291349016,18.450004157965218,216.71444589682665,5166.298081869127,MALE
168,Chinstrap,Torgersen,52.586340520373554,18.385660086907006,192.92155438304087,4055.458371540057,MALE
169,Gentoo,Biscoe,49.14088139282562,13.702730907897664,230.81338438431214,4772.010460792783,MALE
170,Adelie,Biscoe,48.27911268656995,17.963019561180786,200.44909100545155,4053.630083644257,MALE
171,Chinstrap,Torgersen,41.498489470183905,18.311510857415957,188.47405344739374,4790.164399215243,MALE
172,Gentoo,Biscoe,44.42881985083157,17.033859500788815,227.28647426360098,5429.561292048272,MALE
173,Gentoo,Torgersen,52.613810983911534,19.132031128990242,224.47967977260134,5501.8205748009095,MALE
174,Gentoo,Biscoe,39.89353734520296,13.916997755644845,193.91149794453753,5207.673219039915,MALE
175,Gentoo,Biscoe,39.413898234925604,17.6922904067636,199.97804195502675,4417.307823158852,MALE
176,Adelie,Biscoe,53.3214609047094,19.138080606962074,230.56871037517516,5503.471654604295,MALE
177,Gentoo,Biscoe,38.79743717934741,20.317830319065465,222.80863349037074,4954.928529756427,FEMALE
178,Chinstrap,Biscoe,52.755417621900165,18.359190133365537,214.24664471058512,5613.963015694113,MALE
179,Adelie,Dream,41.99740092262697,19.66931181198654,192.24438972915544,3725.384862470516,MALE
180,Adelie,Biscoe,41.22333551474054,18.95944736037183,214.3317481198109,5577.058573695767,MALE
181,Adelie,Dream,42.00672548880678,20.62662115103627,194.4519012592121,5549.04022524917,MALE
182,Gentoo,Biscoe,40.76853100496084,15.573242987790826,198.22990500047453,4023.4867902409774,MALE
183,Adelie,Biscoe,37.77752197441052,18.681111313956194,214.0064939693958,5249.517551350424,MALE
184,Adelie,Dream,38.55434741275255,17.854347062201985,210.6588587700692,5635.089750477317,MALE
185,Gentoo,Biscoe,53.45755259805062,15.648787721567029,182.44181020405787,4213.658504506056,MALE
186,Gentoo,Biscoe,35.26406984191487,15.401708709248933,207.4769885470737,3977.1423541592394,FEMALE
187,Adelie,Biscoe,42.15872769026349,17.856560093358613,197.34458038173867,4083.2270872487443,MALE
188,Gentoo,Biscoe,46.612005344383405,14.488095222334502,194.72923110523524,4155.063145481945,FEMALE
189,Adelie,Dream,46.20050247587787,19.901182533984883,178.6765290325463,4242.4133412637775,MALE
190,Gentoo,Biscoe,46.98224825663797,17.095590690593603,223.5706290296891,3602.0761293990136,FEMALE
191,Gentoo,Biscoe,45.9402261032764,16.349036845884026,215.66793392230244,2700.0,MALE
192,Adelie,Biscoe,34.19510492248694,18.787704217533282,200.45337378390192,4793.62039658312,FEMALE
193,Gentoo,Biscoe,53.348722848849256,18.158371617831698,226.25366497860153,5264.287794642027,MALE
194,Gentoo,Biscoe,38.02678745763862,14.58611484014276,185.6653673430911,5058.031866355257,MALE
195,Gentoo,Biscoe,41.95237769311357,19.635046073675905,202.4117585121071,3913.9928353641862,MALE
196,Chinstrap,Torgersen,44.465400105427484,18.275972893959068,197.7912068164744,4449.0375646502525,MALE
197,Adelie,Biscoe,35.753033695672116,17.66365386058049,185.78339583591617,4358.204389308848,MALE
198,Gentoo,Biscoe,36.3362516941228,17.403025910953566,181.2743627120189,4114.079624059213,FEMALE
199,Adelie,Biscoe,46.238408745142436,17.607630272615793,210.50821880721247,3729.4498654181184,FEMALE
200,Adelie,Biscoe,37.53670306733101,16.838773368789226,226.8050085864922,3514.1024137675563,FEMALE
201,Adelie,Dream,40.86140859177817,20.45156959100799,204.42314122984885,3922.237415592696,MALE
202,Chinstrap,Dream,38.22011050819028,14.419102207519673,184.7748259136797,4125.288964003954,FEMALE
203,Gentoo,Biscoe,39.241872027584,16.528322313694343,219.19741308363902,5672.589780157572,MALE
204,Chinstrap,Biscoe,49.30587662877585,18.383490803977065,191.26602031929698,3629.8370002150286,MALE
205,Gentoo,Biscoe,41.851821416824805,14.678317560389571,220.65603168701318,4932.4467600527905,FEMALE
206,Chinstrap,Biscoe,46.361673544753174,17.310775076627404,191.3576253599537,4326.092490693618,MALE
207,Gentoo,Dream,40.94630040537324,18.066401008073903,231.0,5368.632781071532,MALE
208,Chinstrap,Biscoe,50.01952115440893,18.3579391906945,199.6758514029291,4001.517693467161,MALE
209,Gentoo,Dream,43.295602089045516,17.981718885992862,186.8075787230075,4205.037195393903,MALE
210,Chinstrap,Dream,50.283612939290165,17.723752231637132,189.46251335818843,3738.747204309674,MALE
211,Adelie,Dream,42.267565121719585,19.888783780326037,196.0096940711548,3993.365851540122,FEMALE
212,Gentoo,Biscoe,43.091019064563454,17.234490855034988,197.314134360788,5679.239643396514,MALE
213,Adelie,Biscoe,50.34498600129064,17.96183902128514,196.45170366295193,3646.310890372922,MALE
214,Gentoo,Dream,37.10286145604735,14.452017617549386,196.66894029665065,4241.44959944072,FEMALE
215,Adelie,Biscoe,38.400971844821306,17.45809249093866,215.79159402552813,4580.668885566284,MALE
216,Adelie,Dream,36.67417218529428,17.55257942047,196.00735582384485,3238.5280224282715,MALE
217,Gentoo,Biscoe,32.68091111638244,14.62478757899826,172.0,2736.876778081443,FEMALE
218,Adelie,Biscoe,39.07163867872296,14.439166662659927,211.1177209527424,3584.8082758186415,FEMALE
219,Chinstrap,Biscoe,51.551623333577155,18.2421519966632,179.2349367546214,4078.2108167046727,MALE
220,Gentoo,Biscoe,44.98038990534864,17.827435777211953,224.66063290040157,5463.534241832375,MALE
221,Chinstrap,Biscoe,51.68211322332598,17.32288694081046,186.4156809804221,3135.1141316742987,MALE
222,Adelie,Torgersen,41.05520538816252,19.448893688575268,201.775231689369,3787.4131191843653,MALE
223,Chinstrap,Dream,47.51481237306438,17.66067995380869,185.69403170142778,3406.3192030641335,MALE
224,Adelie,Biscoe,39.56350156620409,20.45381448933396,180.01971333569213,3410.7627577417607,MALE
225,Adelie,Torgersen,34.61669545235342,14.558430954339288,206.95286507880616,5633.191553894028,MALE
226,Chinstrap,Torgersen,45.407635660551435,19.81514254492985,185.95154357278946,3461.5698096453034,MALE
227,Gentoo,Biscoe,46.03929403088403,17.985147306625905,218.55485001255198,5527.550600400182,MALE
228,Adelie,Dream,38.091380893464034,15.45180317431858,204.7038383786695,4429.457386613268,MALE
229,Adelie,Dream,53.36339953258633,20.22583429442428,188.3090026680581,4127.3474237120245,MALE
230,Chinstrap,Biscoe,41.63707909735295,18.028360828162526,190.64957984452377,3193.550879822048,FEMALE
231,Gentoo,Biscoe,41.913886376108344,15.633654105356598,210.62970427587183,5680.969694175638,MALE
232,Gentoo,Biscoe,45.8037202244417,13.610302226386795,210.16603969946223,3846.083839635209,FEMALE
233,Gentoo,Biscoe,49.08388309894443,16.53839051157127,216.52665187083707,4912.650571818059,FEMALE
234,Chinstrap,Dream,48.96097417162017,17.63318425542152,186.33901723117503,4908.368375713864,MALE
235,Adelie,Dream,38.254657784758365,20.448014055279334,195.5879088642711,3669.7658052690595,FEMALE
236,Chinstrap,Dream,45.834327994354524,16.543038419196748,220.1918010910619,5484.9585993553455,MALE
237,Gentoo,Biscoe,51.00590069233347,18.21419220284954,229.8787415463589,6127.64552314022,MALE
238,Chinstrap,Torgersen,41.04158927337489,15.400236751056525,183.97495996976753,5389.314279453404,MALE
239,Adelie,Dream,34.393958317354866,16.892417303626083,186.32822175582322,2906.0000085262373,FEMALE
240,Adelie,Biscoe,48.82278898532408,17.083169753673783,191.495255321756,4338.305012341947,MALE
241,Chinstrap,Torgersen,44.179320331488526,17.984752330914226,221.25487992419002,5237.983133479089,MALE
242,Adelie,Torgersen,47.850400082645166,18.053700157003597,190.1841448895751,4030.7733080893886,MALE
243,Gentoo,Biscoe,40.88765591936969,17.85658256761319,229.76027660427428,5430.237981693448,FEMALE
244,Adelie,Torgersen,42.45053845698793,17.561453212264592,213.0386322268443,4485.63206351775,MALE
245,Adelie,Dream,39.33277351628076,17.70921126475781,183.3840306950357,5238.366796784602,MALE
246,Gentoo,Biscoe,43.85744053379552,17.251488510412933,214.8571657441139,4625.755759616456,MALE
247,Chinstrap,Biscoe,43.003507642181745,16.994662662464094,195.0728151528568,4702.004170673613,FEMALE
248,Adelie,Biscoe,36.37348542161035,13.332264100255237,181.7224681140601,5382.823280608703,FEMALE
249,Adelie,Biscoe,32.19807333523404,17.56616532465511,173.31325523876166,2762.554602974673,FEMALE
250,Gentoo,Biscoe,37.40729669817237,15.243678957766873,223.18588415463148,5447.370063696765,MALE
251,Gentoo,Torgersen,40.47967919938971,16.991207670060447,190.536103613065,3898.0500943736065,MALE
252,Gentoo,Biscoe,41.48696567372393,19.963470738006773,179.77393066104116,5648.676926951589,MALE
253,Chinstrap,Dream,43.23841430055742,20.047812781813196,200.9441013625971,5239.60737761655,MALE
254,Gentoo,Dream,41.036415036283536,19.00141178329633,217.73824220198077,3407.76172970871,MALE
255,Gentoo,Biscoe,36.29375357244962,16.65978310752899,212.39533517616752,4259.45021786371,FEMALE
256,Gentoo,Biscoe,44.983027872451245,14.58956014426021,210.8051521998741,4906.532543356117,FEMALE
257,Gentoo,Biscoe,43.7403451734835,17.84052225006846,210.77006617887776,5550.572918584888,MALE
258,Gentoo,Biscoe,51.45341971323227,17.949298180285183,219.9415232990607,5739.955304494977,MALE
259,Adelie,Biscoe,53.27097921086269,19.879215834006093,227.1374972923553,5497.29281738216,MALE
260,Adelie,Biscoe,38.02564245367624,17.997579004698927,184.0181014460685,4097.209331210163,MALE
261,Adelie,Dream,53.5387997553584,15.30932701968236,215.6651479813877,4295.77436381443,MALE
262,Gentoo,Biscoe,44.996419670148654,15.166491347729874,181.80675939069067,3525.0409042060833,FEMALE
263,Chinstrap,Dream,40.614669457490905,17.24756333839233,213.13305368327664,6012.840075690869,MALE
264,Gentoo,Biscoe,39.22596156101949,17.671348519707163,209.72813638260394,5527.165716054369,MALE
265,Adelie,Biscoe,37.8635295374536,19.02435706878008,190.48209961489434,4141.56349857088,MALE
266,Chinstrap,Biscoe,44.634682627342194,15.665352776600209,217.6261183277857,5393.57840105025,MALE
267,Gentoo,Biscoe,44.64546873654832,16.778702707702084,192.38579758883606,4993.187264526911,FEMALE
268,Adelie,Biscoe,36.11892256638042,14.354422453293965,221.82839296817502,3550.715954211657,FEMALE
269,Gentoo,Biscoe,51.76635929821725,15.764955491443372,218.2350378213061,5419.970479365769,MALE
270,Gentoo,Torgersen,39.15317703847097,15.104924217809934,213.68848752631163,4981.580489874982,MALE
271,Adelie,Torgersen,51.62982827155295,13.55726942292348,218.79942437745362,5142.339529091208,FEMALE
272,Adelie,Biscoe,42.97932781090569,18.038494647524807,194.51979769027224,4025.3628217645764,MALE
273,Adelie,Biscoe,42.62118269880077,17.722972089418814,202.61330724660746,4051.665074180964,MALE
274,Adelie,Biscoe,32.4949295407233,19.401931924360486,184.415368825951,3278.2456377848675,FEMALE
