,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Adelie,Dream,32.1,21.5,172.0,2700.0,MALE
1,Adelie,Dream,59.6,21.5,172.0,2700.0,MALE
2,Chinstrap,Dream,42.09501499005445,18.74695590489536,190.22715279567154,3859.9171077545006,FEMALE
3,Gentoo,Biscoe,59.23690205031231,19.08215839719052,230.9998660995827,6299.695318436081,MALE
4,Adelie,Torgersen,37.82098488168504,17.180966919225295,196.16911454988826,3635.552280766589,FEMALE
5,Gentoo,Biscoe,59.6,13.1,231.0,6300.0,MALE
6,Adelie,Dream,33.198781430090996,18.214871772403537,191.98045949647795,2793.78917610819,FEMALE
7,Adelie,Dream,32.1,21.5,172.0,2700.0,FEMALE
8,Adelie,Dream,59.6,21.5,172.0,2700.0,FEMALE
9,Adelie,Dream,37.75480658088695,16.177359171560354,193.0048975494501,3559.0371755957303,FEMALE
10,Adelie,Biscoe,40.56582634942114,21.47561862611371,190.7163699534727,4413.780957449506,MALE
11,Adelie,Dream,32.10001598612377,21.5,172.0,2700.0,MALE
12,Gentoo,Biscoe,45.744551351363704,14.26199846775691,220.70511645480215,4709.557552441564,FEMALE
13,Adelie,Dream,59.6,21.5,231.0,2700.0,MALE
14,Adelie,Biscoe,42.64879514950139,17.793125538432154,198.990309372537,4056.6059488728943,MALE
15,Gentoo,Biscoe,39.00776238797681,13.720790902561921,192.24656347056847,4014.422123653996,FEMALE
16,Gentoo,Biscoe,42.695044179286334,16.89765288702114,203.18853989968906,4534.7946081179025,FEMALE
17,Chinstrap,Dream,40.37169668593684,15.876099204367556,178.3786390771304,3386.3809269631965,FEMALE
18,Adelie,Dream,38.12467124477444,18.845417770338802,192.56037710912204,3925.1019197424907,MALE
19,Adelie,Dream,59.26616872875515,21.495477737112058,186.57713594363778,4158.123313365658,MALE
20,Gentoo,Biscoe,59.6,21.5,231.0,6300.0,MALE
21,Chinstrap,Dream,50.0554478758699,20.11593198904387,197.86113449019498,4303.688830578806,MALE
22,Gentoo,Torgersen,59.6,21.5,231.0,2700.0,MALE
23,Gentoo,Dream,45.23161313815977,16.059096841960056,218.01441719958768,4349.046690427991,MALE
24,Adelie,Biscoe,38.95298746473131,18.32742567997955,194.17046677527526,4513.2198458270095,MALE
25,Adelie,Dream,32.1,13.1,172.0,2700.0,FEMALE
26,Chinstrap,Dream,49.71292565328966,18.79273228248315,207.4277816920382,4004.405422300688,MALE
27,Chinstrap,Dream,46.37255497532059,19.579884081985213,197.47690669630796,3652.833615547008,MALE
28,Gentoo,Biscoe,59.6,21.5,231.0,2700.0,MALE
29,Chinstrap,Torgersen,59.6,21.5,172.0,6300.0,MALE
30,Adelie,Torgersen,59.6,21.5,172.0,6300.0,MALE
31,Chinstrap,Dream,44.946715329126675,17.10406045610892,195.76730544895165,3461.79589973375,FEMALE
32,Gentoo,Biscoe,46.67245878907321,16.703876182317167,210.25342325202865,6031.7621490650845,MALE
33,Adelie,Biscoe,32.64822331247378,21.499574898538402,172.00000462645116,2700.796807381819,FEMALE
34,Gentoo,Biscoe,46.749208568664805,14.416628598980086,219.46581632393358,4559.967011385092,FEMALE
35,Adelie,Torgersen,59.6,21.5,172.0,2700.0,MALE
36,Adelie,Torgersen,59.591986086011715,21.499999863846792,172.0007349636963,3048.870013794268,MALE
