,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Gentoo,Biscoe,39.68219639055185,18.127620150085345,193.5461185829227,3725.070162222893,MALE
1,Adelie,Dream,39.39433620320899,17.999698424594857,192.60273399360267,3540.726491857448,MALE
2,Adelie,Biscoe,39.36900809866384,18.213042024285834,190.0252625329348,3393.3850253767864,FEMALE
3,Adelie,Dream,40.39633891675808,20.815675864950958,195.91981366427422,5196.058863590154,MALE
4,Gentoo,Biscoe,47.87917412505446,18.182646239835822,218.95561602961757,3622.38405573158,MALE
5,Adelie,Biscoe,47.85478684658169,14.28619776065173,214.4231364218341,3534.4517591354966,MALE
6,Adelie,Torgersen,38.528674966946255,18.271131782154356,195.0245302992354,4739.695568680691,FEMALE
7,Adelie,Dream,48.89380504302979,18.591186133154153,191.80284285714447,3705.7950229969356,MALE
8,Adelie,Dream,38.601843291973815,17.80514889592244,190.0712109960615,3452.5220185125722,FEMALE
9,Adelie,Dream,47.60545308705038,18.020518222682593,192.45367940531122,3596.7068157886274,FEMALE
10,Gentoo,Torgersen,40.780883614053764,18.80433669220379,195.05755660789427,5032.059250853531,MALE
11,Adelie,Dream,48.430086238124865,14.930303977952562,215.94367944377393,3793.69572837505,MALE
12,Gentoo,Biscoe,48.972914554921466,18.68289683153897,193.0203153104003,3569.8001673108743,MALE
13,Adelie,Dream,35.8136098351724,17.701362620038577,193.76797369887908,2850.0,FEMALE
14,Adelie,Torgersen,40.23625147622321,15.707775992390767,195.40219866777244,3893.111930567856,MALE
15,Adelie,Dream,38.21688652925846,17.613769978804665,193.03514880789527,3739.3627202825596,FEMALE
16,Gentoo,Dream,47.43206482181148,18.163194501468208,187.78594169991064,3583.736790840472,FEMALE
17,Gentoo,Biscoe,47.63408264892137,18.33121401529195,218.39046627950927,5194.993683634626,MALE
18,Adelie,Biscoe,47.961567731353725,18.601535838132524,215.62462869200124,3670.218601829397,MALE
19,Gentoo,Dream,47.24503983790778,17.225158129448896,193.66991027172614,4809.399210103516,MALE
20,Gentoo,Dream,40.3254470220278,18.63500789471146,196.09491860392404,3870.489737122293,MALE
21,Adelie,Biscoe,39.008968174715754,17.90267830043066,193.35539381481877,3599.0110252868612,MALE
22,Adelie,Dream,50.30169749365076,18.8468855440331,193.91651721862772,3685.274184072334,MALE
23,Gentoo,Biscoe,48.1945562479755,18.42873449760609,195.91148984094073,5172.389111413828,FEMALE
24,Adelie,Biscoe,39.69625485102661,17.88994443019794,221.46791268631205,4757.942786614084,MALE
25,Adelie,Biscoe,39.26889744216691,18.249151616962255,195.6697714454808,3711.2253429455204,MALE
26,Adelie,Torgersen,34.872014198859844,15.22613471607395,188.87449713085704,3607.7574239264536,FEMALE
27,Gentoo,Dream,40.44386262901699,18.638019927042997,196.50679757599468,3751.4935021688084,MALE
28,Adelie,Dream,39.060200475751785,17.922707263344318,194.7007312846494,4739.090161344721,FEMALE
29,Gentoo,Biscoe,40.46197131742275,17.879095879845153,191.603091924396,3655.305488027518,FEMALE
30,Adelie,Dream,35.688316327278194,17.640175233435933,191.11306664244876,3530.5874791771234,FEMALE
31,Gentoo,Dream,39.27214278844858,14.612528787187314,194.81718327193516,4714.551609672049,FEMALE
32,Adelie,Dream,39.27611151070169,18.610416089117663,193.35567634401562,5099.762049743048,MALE
33,Adelie,Dream,39.12320355419336,17.813429374684564,195.17084298859237,3611.8436015683073,FEMALE
34,Adelie,Torgersen,38.32755795517113,17.84201055301227,194.76411352121335,3610.205159049445,FEMALE
35,Gentoo,Biscoe,39.54567366320451,18.35686844039717,196.05400652490954,5254.125476608864,MALE
36,Chinstrap,Biscoe,47.97085954063881,18.263160814430407,194.41718740573708,4847.278567110144,MALE
37,Gentoo,Biscoe,47.433693229650636,17.97582111733824,214.39561899545944,4817.077792304838,FEMALE
38,Chinstrap,Biscoe,49.49778426994503,18.164707645350205,194.56814103361873,3692.4255678947857,MALE
39,Gentoo,Biscoe,48.327997349912934,13.896825382361005,215.15654556548174,4347.1769007682715,FEMALE
40,Gentoo,Biscoe,40.534605481721925,15.220512134314681,195.07252391709753,3825.742448356678,MALE
41,Gentoo,Biscoe,39.7550447620242,17.919699608032886,194.96129957073995,3731.647990620398,FEMALE
42,Chinstrap,Biscoe,50.55390613709053,18.626372194666207,223.89319911756766,5299.567783319206,MALE
43,Adelie,Biscoe,37.84542875288013,18.032134673420273,192.46788243594273,3682.335438871219,FEMALE
44,Adelie,Biscoe,48.212089659093266,18.430082649915956,191.6878299242574,3672.3320340272458,MALE
45,Chinstrap,Dream,48.91871285383664,18.46246817148771,196.24847890566278,5053.533158722801,MALE
46,Adelie,Dream,49.07656963121504,18.02802338662175,221.50683166434766,3661.944331819199,MALE
47,Gentoo,Biscoe,40.06330062271727,18.295320999622117,192.7547254268678,3675.361382828557,FEMALE
48,Adelie,Biscoe,47.579111914468676,17.845291872470717,215.7833129090006,4770.750445436705,FEMALE
49,Gentoo,Biscoe,47.97481473588618,18.01226382533844,217.12557009967583,3722.462696253682,FEMALE
50,Adelie,Biscoe,38.83498315945156,17.894239044260274,189.33019360915577,3437.1235982495214,FEMALE
51,Adelie,Dream,46.604638530457024,14.587414694116454,193.12581171930805,3636.8035830321237,FEMALE
52,Adelie,Dream,35.12978827230915,16.904860167111487,193.3841433896584,3534.302747984131,MALE
53,Gentoo,Biscoe,47.78538613683673,14.69842886435784,218.6674904127081,5032.579850062565,MALE
54,Adelie,Biscoe,46.70088897523655,17.96230313245738,189.20398207922116,3613.703217267136,MALE
55,Adelie,Biscoe,39.611004873784076,18.173821936403556,194.95605246381558,3632.34338414747,MALE
56,Adelie,Biscoe,47.28384713777161,17.98708610139261,193.35992980031492,3634.848791228776,MALE
57,Gentoo,Biscoe,40.110200264521886,18.36725382411283,196.89195994469776,3772.629923728911,MALE
58,Adelie,Dream,40.487515225301095,18.7748785036089,197.27761137871843,3943.3448937994426,FEMALE
59,Gentoo,Dream,45.84692907741167,18.039234240188936,218.27821592910482,3654.087102296184,FEMALE
60,Adelie,Biscoe,36.27478449585428,17.626651486147868,189.80259549435996,3512.891761770796,FEMALE
61,Adelie,Biscoe,39.19052329903017,18.22820417753933,190.5702802070764,3554.2411734118014,MALE
62,Adelie,Dream,48.98685184328772,18.517695122289307,196.0096161582353,3802.857075313106,MALE
63,Gentoo,Dream,38.105253434115276,18.023885295594592,216.44584462711566,3649.593557767641,FEMALE
64,Adelie,Biscoe,39.205014907668314,14.654229910674818,213.52037952005514,3650.4294278221146,MALE
65,Gentoo,Dream,46.53005420065598,17.953368048252464,218.64728776089564,4881.598360701607,FEMALE
66,Gentoo,Biscoe,38.94320978048856,14.417081931828,215.8167451363201,4770.992752563882,FEMALE
67,Adelie,Dream,48.75190408580069,18.572619998469346,192.08688835980547,4901.1024338113475,MALE
68,Adelie,Biscoe,38.69725555306696,17.856497405348325,215.1033181275159,3744.614271068247,FEMALE
69,Gentoo,Biscoe,47.556600536878854,14.145009038445647,215.0174597425816,3665.557619363679,FEMALE
70,Adelie,Dream,39.0044287081215,18.253433507154558,189.2880498634715,3538.422688968329,MALE
71,Adelie,Biscoe,38.24510029120408,18.58930907418304,194.8984595234273,3413.1934541738947,FEMALE
72,Adelie,Biscoe,40.0757490965559,18.35569736164039,194.87912393577224,3748.4702562006714,FEMALE
73,Adelie,Biscoe,47.627805076222025,17.945336778543368,193.0853337796532,3600.127167307966,FEMALE
74,Adelie,Dream,38.86458889787614,18.03469077285009,194.02583471411108,3624.3113755445283,FEMALE
75,Gentoo,Dream,46.980686838432256,17.964514792529744,216.04393099188542,3652.771034269603,FEMALE
76,Adelie,Biscoe,47.99273201006937,17.709273663274566,217.8151782102275,3620.135536896336,FEMALE
77,Adelie,Dream,40.18562725280528,18.412205444141236,191.63107429395814,3705.841491487961,FEMALE
78,Adelie,Dream,48.482119469230284,18.076223593828658,193.08923780090154,3601.6933664764047,FEMALE
79,Gentoo,Dream,48.126861821171836,18.261087831104586,196.04965213129418,4955.131403686802,FEMALE
80,Chinstrap,Biscoe,48.98013184447003,18.677571483847,193.35131439541573,5174.236701677488,MALE
81,Adelie,Dream,39.402208626840604,17.957394103627358,191.75851789894003,3547.1589889160796,FEMALE
82,Adelie,Biscoe,48.674705344945906,17.706517500267392,193.34019733775096,3518.5145891877564,FEMALE
83,Chinstrap,Dream,40.73216903523086,18.83134607859569,197.65860982872016,3770.0873969318372,MALE
84,Adelie,Dream,37.66793732521177,17.668561114734178,220.493116394294,3715.4100643856837,FEMALE
85,Chinstrap,Torgersen,39.44764604863112,18.39268256915786,195.58953859861106,5027.064042690615,FEMALE
86,Adelie,Dream,40.20373893986783,17.763881346456007,191.9697635024547,4315.05922831037,MALE
87,Gentoo,Dream,46.927297446651224,14.232283459599628,216.75644192866537,4739.967966566105,FEMALE
88,Adelie,Dream,39.91113410908749,18.468814268377788,194.41663500704723,3731.44140546655,MALE
89,Adelie,Dream,46.99391456515603,17.979995770537936,193.9164569148772,3523.1470498722697,FEMALE
90,Gentoo,Torgersen,47.78953527565933,14.424495396724462,219.96560435680414,3768.4056653279963,FEMALE
91,Adelie,Dream,39.120572632686645,14.98425786231767,220.61169516952813,5100.131980136562,MALE
92,Adelie,Dream,38.34994282810555,17.766734239973953,191.09859074755562,3505.0879717748526,FEMALE
93,Adelie,Dream,39.432127874831906,18.287774830765994,220.32787293096465,3798.695127910866,FEMALE
94,Adelie,Biscoe,39.12226932267242,17.88526707663364,194.19629789848116,3548.3141136619884,MALE
95,Gentoo,Biscoe,48.51733315875827,18.43735989759944,193.2170960792469,3696.847327432271,MALE
96,Adelie,Dream,38.875414548641096,18.46572967388724,194.4748699169331,4644.707102013625,MALE
97,Adelie,Dream,46.97968905433459,17.65965951836131,189.7703772287329,3544.078666117514,FEMALE
98,Adelie,Dream,39.65378827191624,18.02206786850291,191.7533579806211,3509.123604207246,MALE
99,Gentoo,Dream,38.1799040951462,17.94345241115336,191.40266852996007,4911.8023608719195,FEMALE
100,Adelie,Dream,48.58470809210768,18.188667955364256,194.23046303598164,3735.1858798973653,FEMALE
101,Gentoo,Biscoe,39.822276949206525,18.492222049876666,194.58494685852065,5173.12186374935,MALE
102,Adelie,Biscoe,48.035211874235486,18.235782827228896,194.12510299114177,3697.377933845318,MALE
103,Chinstrap,Dream,47.05547805818006,18.491241035186775,193.29016952328416,3725.5634049547034,MALE
104,Gentoo,Biscoe,50.70864055189322,16.468812924097143,223.5493360849674,5905.430161861975,MALE
105,Gentoo,Biscoe,48.210357010913626,18.092963708006163,194.87452574076372,4966.179717599916,FEMALE
106,Gentoo,Dream,40.156507346757266,15.388015677831211,195.57490316422442,4963.280239362891,MALE
107,Adelie,Dream,47.88006200674284,18.121976243673156,191.4699830338857,3574.4490697894257,MALE
108,Adelie,Biscoe,39.63799202892516,18.81431850663441,221.61225443842804,3713.8723546545425,MALE
109,Adelie,Biscoe,39.81172341405027,19.689554061315718,192.93728252500125,5123.999124651286,MALE
110,Gentoo,Biscoe,48.79061465012455,18.093114775434053,193.56997688380375,4818.747317123158,MALE
111,Chinstrap,Biscoe,47.91515587146,17.204036591809796,191.93252573232056,4554.763409780531,MALE
112,Adelie,Dream,49.71857167464371,18.352626646118413,196.85234187799122,3718.9875837276486,MALE
113,Gentoo,Biscoe,39.40054677125113,13.92508261760195,187.9962446999931,4452.377675983164,FEMALE
114,Chinstrap,Dream,48.83266900076361,17.960241134347733,195.12581909222308,3658.2336022484947,FEMALE
115,Gentoo,Biscoe,38.93740453088833,18.636723807061596,190.88187526716686,3629.2608656596826,MALE
116,Adelie,Biscoe,40.82981359638895,18.857395652743715,195.54625820209876,3812.29563356009,MALE
