,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Adelie,Biscoe,47.8575045258128,18.2884748816329,191.18357710466736,3700.2351446958887,MALE
1,Gentoo,Biscoe,47.345451021876485,18.391030729734293,213.25371165136426,5069.752248282172,MALE
2,Gentoo,Biscoe,48.75806864348107,15.206662652093124,217.03447158733502,3828.555700033774,MALE
3,Gentoo,Biscoe,40.041650774146795,14.598124308548305,219.7046075233226,5105.803083538343,FEMALE
4,Adelie,Biscoe,40.686196131204625,18.577247577070096,194.2933396284019,3579.5262041437995,MALE
5,Adelie,Dream,41.122001003822994,18.706463336395778,197.29628693277073,3884.2372318625517,MALE
6,Gentoo,Torgersen,41.26252961383815,18.18594411131525,196.5146878281847,3821.0421438399444,MALE
7,Adelie,Biscoe,39.77680344136484,18.85391011961478,195.09412793362037,3754.096422384149,MALE
8,Gentoo,Dream,47.008552131857485,14.936146041301077,213.90544147379703,5045.578453724788,MALE
9,Chinstrap,Dream,38.22909366058063,18.24464455451605,189.1647933651607,3583.3807832580305,MALE
10,Adelie,Dream,39.98261758154481,19.09807407061189,193.52369046807607,5040.611901681721,MALE
11,Gentoo,Biscoe,48.5185544746211,18.75114684397863,193.16717196551727,3805.9569510759147,MALE
12,Adelie,Dream,41.1134806161115,18.160216681757976,223.80746131647,3709.9612319404605,FEMALE
13,Adelie,Dream,39.33643650749918,17.91630129971206,193.4140467642251,5049.813382375552,FEMALE
14,Adelie,Biscoe,39.236838966470955,18.33817932237765,186.79605136530228,3667.5872828097463,MALE
15,Adelie,Dream,40.154215012544206,18.115031202967327,196.08354789248315,3783.6191492170883,MALE
16,Gentoo,Biscoe,40.11294639216098,18.299154044425972,214.7501643976898,5139.229023266604,MALE
17,Adelie,Dream,40.4749720164157,18.437063363761798,193.58395042621947,3589.1497252400272,MALE
18,Adelie,Dream,39.39980421431099,14.349682082459877,214.60087649989592,3620.5523417064733,MALE
19,Adelie,Dream,48.08188333108711,18.060713962700962,190.6600437332058,3727.5184653092583,MALE
20,Chinstrap,Dream,48.39795505157639,18.26471831619307,191.47481116119803,3639.563696132555,FEMALE
21,Adelie,Dream,47.91665251611854,18.729155418843906,193.62697665775113,3765.2975812511304,MALE
22,Adelie,Biscoe,47.81618222828227,18.60854258079934,197.27719383542112,3727.152353497205,MALE
23,Adelie,Biscoe,48.86466368441285,18.244459394449436,191.99891160710933,3775.0776458548594,FEMALE
24,Gentoo,Dream,48.96370404373276,18.644577373135615,191.6427349437105,4875.665145216909,MALE
25,Gentoo,Dream,45.06614458876877,18.207118330247493,218.27148440144765,3689.130694281078,FEMALE
26,Adelie,Dream,41.03978899333481,15.378672634822635,193.41920805827854,3579.8492414299726,MALE
27,Gentoo,Biscoe,47.37865490059813,17.3086916192155,193.49184776797117,4911.511916113002,MALE
28,Gentoo,Dream,39.2911759629705,18.16248538283008,189.2092056641859,3583.1157768443904,MALE
29,Chinstrap,Biscoe,39.008331078618305,17.56497548813167,191.11121740696632,4715.7245522781195,FEMALE
30,Adelie,Biscoe,39.724083346807156,18.437922627777372,189.7760560175736,3657.6477756300806,FEMALE
31,Adelie,Dream,40.026427678548856,18.675886898651257,195.02523771628464,5323.246988285909,MALE
32,Gentoo,Dream,49.038216494301274,18.52746400644059,196.98808262014066,3770.361891809983,MALE
33,Adelie,Biscoe,40.234577320109864,18.154377465615767,194.23693188248993,4992.122371643372,FEMALE
34,Gentoo,Dream,40.332655584620284,18.22639268836002,194.50654562904572,3733.4820656590005,MALE
35,Adelie,Dream,48.35452507971561,18.169160104703796,196.97312782126218,4881.453757656392,FEMALE
