,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
0,Gentoo,Biscoe,45.52042545157674,13.15938394662326,214.70459400043,4220.497835085055,FEMALE
1,Chinstrap,Biscoe,50.47195015935662,20.251353012157914,219.81709425305618,4628.485092558312,MALE
2,Adelie,Biscoe,42.047871284673455,20.6042781427385,210.2429321937816,4243.795269308612,MALE
3,Chinstrap,Dream,41.206045146090446,19.25008729109248,196.5786156467272,4303.309534106603,FEMALE
4,Adelie,Dream,43.702385405558914,20.5028353564159,190.91295941911108,4258.547014334463,MALE
5,Gentoo,Biscoe,48.845552182092035,14.853133385747586,214.98487226364318,4833.185903165953,FEMALE
6,Adelie,Biscoe,42.59416771034894,13.676062922261574,205.766967409114,3940.0604281006513,MALE
7,Gentoo,Biscoe,49.69823721145921,16.64506255054861,230.85859430962373,5591.857013283381,MALE
8,Gentoo,Biscoe,49.76680276990955,15.486524618172353,219.3893786724914,5971.61154632502,MALE
9,Adelie,Dream,49.24915278092485,20.123556473354306,197.27821815082368,3685.6981968314776,FEMALE
10,Gentoo,Biscoe,47.84551111031784,14.913855081703744,190.11211929243825,5072.330194182262,FEMALE
11,Gentoo,Biscoe,43.384041901442515,13.421413987513485,205.34086241978844,3936.031399253362,FEMALE
12,Adelie,Dream,39.99392159307679,13.432542221003436,202.39624110038545,4152.481155239539,MALE
13,Gentoo,Biscoe,49.350585593226654,16.247192728680865,224.7719559823026,5601.810489040786,MALE
14,Adelie,Dream,37.684810572742514,16.74428065412723,189.89709354512055,3117.796739787881,FEMALE
15,Adelie,Dream,37.4581799748948,18.182880737297467,190.57041768370627,3479.535519502455,FEMALE
16,Chinstrap,Dream,44.15158495810742,16.49952122751645,179.72311773747649,2989.3710902469593,FEMALE
17,Gentoo,Biscoe,46.23901381744088,14.173116513812806,214.56476202108044,4979.79594168999,FEMALE
18,Adelie,Biscoe,40.02896448159454,20.126430449262436,203.27848185418566,4792.482002308039,MALE
19,Chinstrap,Dream,48.57454832892647,18.015268620474465,194.3971485639166,5355.473496064383,MALE
20,Gentoo,Biscoe,46.85005397267713,14.24943422589915,209.58716692541188,5620.944775786879,MALE
21,Gentoo,Biscoe,48.07459878335056,15.69781617818172,216.92578296417773,5104.250578333302,FEMALE
22,Adelie,Dream,40.1233659273782,17.65211722301711,191.34311833340604,3810.332460551273,MALE
23,Gentoo,Biscoe,45.514830463674045,16.084089919352465,219.31436928062607,5034.296125077845,FEMALE
24,Chinstrap,Dream,50.05830849005008,17.19852625568237,194.56234813902432,3277.300782695622,FEMALE
25,Chinstrap,Biscoe,46.70882001524235,13.337702511035285,198.1024434111288,4575.951110581836,MALE
26,Chinstrap,Dream,46.81311510214013,15.875734058732792,196.80756805342543,3215.754534546484,FEMALE
27,Gentoo,Biscoe,41.84522250068734,15.581365118865005,231.0,5724.662935236768,MALE
28,Gentoo,Dream,55.54230029816418,20.487228388066516,197.41435157547528,4591.906696436122,FEMALE
29,Adelie,Dream,49.32862123868116,18.618122838570237,182.7842760204046,3836.9453548456104,MALE
30,Adelie,Torgersen,44.06607112255539,19.584519083111083,199.04395556209508,3613.4725333933848,MALE
31,Gentoo,Biscoe,46.710780047692175,16.62819201364798,221.86792645317814,5201.715066578599,FEMALE
32,Chinstrap,Torgersen,43.21848916846419,18.969595659054356,209.4628062915819,4105.046423404872,MALE
33,Chinstrap,Dream,41.532303810059915,19.166260266445246,209.39640869065983,4379.115081235094,MALE
34,Adelie,Dream,32.7,15.975053837873855,184.30463429034424,2760.2023722192157,FEMALE
35,Adelie,Biscoe,41.32398453413696,17.712358291946813,205.869193173523,4215.964563362329,FEMALE
36,Gentoo,Dream,44.37846039246499,16.73294145419383,183.1420750641274,4435.488038821342,FEMALE
37,Chinstrap,Biscoe,50.119782765909456,18.214412021726158,206.50222663661472,4365.141990945361,FEMALE
38,Gentoo,Biscoe,54.27201484878115,14.993670336884367,214.9383793706404,5645.864278514172,MALE
39,Gentoo,Biscoe,43.801987016698504,19.22678870402216,184.5468341849326,4687.673283935018,FEMALE
40,Chinstrap,Biscoe,34.32291697059111,17.482977749395776,188.2014011085083,3631.7140101029913,FEMALE
41,Adelie,Dream,43.42554270110139,18.30461779380807,202.31380334137572,4018.1416216867474,MALE
42,Adelie,Biscoe,41.36035639315283,20.980463877563654,208.60924112781498,5090.415381619855,MALE
43,Adelie,Biscoe,35.38968136111729,17.37773458451309,178.11619623440532,3001.102043108579,FEMALE
44,Gentoo,Dream,39.129998837098285,18.510521554629733,188.75149201223837,4513.985999386856,MALE
45,Gentoo,Biscoe,48.12715152628697,14.283523180079126,209.93959462062654,4598.412055543224,MALE
46,Adelie,Torgersen,36.64156432749914,19.60310095569637,189.63244394679177,3631.3805013512742,FEMALE
47,Adelie,Torgersen,39.912468865220184,16.268587625182676,191.84545012966643,3161.386362337029,FEMALE
48,Adelie,Torgersen,39.33382018912881,18.580780598344557,185.1678069857431,3516.7056979050935,FEMALE
49,Chinstrap,Dream,40.222872209120354,16.46608863015931,177.64689807877755,3439.110064234774,FEMALE
50,Adelie,Torgersen,44.653370506115536,18.62851377384225,206.57618363166824,4219.332106425664,MALE
51,Gentoo,Dream,49.99872854494166,19.895399900296546,210.1991048401856,4043.798728281411,MALE
52,Gentoo,Biscoe,57.164179881404266,16.856718100628726,231.0,6191.25874174248,MALE
53,Adelie,Torgersen,35.35749960169644,17.320187601836246,182.1496595829337,3303.154969898085,FEMALE
54,Chinstrap,Dream,43.31755256067872,16.029506034986536,188.1020755875446,3377.622176989185,FEMALE
55,Adelie,Dream,36.90715590478247,18.735544437139275,189.07848427919387,3495.0293191881337,FEMALE
56,Adelie,Biscoe,40.30451649437664,18.025963766726054,197.7432762661305,4599.828166696661,FEMALE
57,Adelie,Dream,39.377433998354164,17.415872254778776,180.89290835955717,3285.1159830982015,FEMALE
58,Chinstrap,Dream,39.87071563007939,18.14287138753953,192.93453711135317,3836.933756375376,MALE
59,Adelie,Dream,41.21332970365562,19.53207499156439,184.01999903886636,3758.500956772328,MALE
60,Adelie,Dream,36.42251717203868,18.398641571417755,187.95673248762745,3435.835220417026,FEMALE
